,country,equipment_type,equipment_subtype,status,source,date
1288,RUS,Tanks,T-80UK,abandoned and later destroyed,https://i.postimg.cc/Tw85mW08/f4.png,2022-03-14
1289,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/pT8gPXns/g78.png,2022-03-14
1290,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/QMpKGxyL/324.png,2022-03-14
1291,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/fLpZW20x/d35.png,2022-03-14
1292,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/jdKNRZQV/v6.jpg,2022-03-14
1293,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/BQnQ8tqm/5799.png,2022-03-14
1294,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/pLG98wSz/3h.png,2022-03-14
1295,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/CxH8wwhD/3d20.png,2022-03-14
1296,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/KzmrkB8F/bf.png,2022-03-14
1297,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/NMNZPpZN/gl.png,2022-03-14
1298,RUS,Tanks,T-80BVM,destroyed,https://i.postimg.cc/2y474krg/336.png,2022-03-14
1299,RUS,Tanks,T-80BVM,destroyed,https://i.postimg.cc/pdQwzGBj/7763.png,2022-03-14
1300,RUS,Tanks,T-80BVM,destroyed,https://i.postimg.cc/xdYHR8yF/f2h.png,2022-03-14
1301,RUS,Tanks,T-80BVM,destroyed,https://i.postimg.cc/N0gj4tCc/4315.png,2022-03-14
1302,RUS,Tanks,T-80BVM,abandoned,https://i.postimg.cc/ZnF3nGrh/7uu.jpg,2022-03-14
1303,RUS,Tanks,T-90A,captured,https://i.postimg.cc/hv56LFZ3/t5.png,2022-03-14
1304,RUS,Tanks,T-90A,captured,https://i.postimg.cc/85Vs1vt5/v6.jpg,2022-03-14
1305,RUS,Tanks,T-90A,captured,https://i.postimg.cc/fWVW6BwK/v8.jpg,2022-03-14
1306,RUS,Tanks,T-90A,captured,https://i.postimg.cc/hPHLMRrc/65h.png,2022-03-14
1307,RUS,Tanks,T-90A,captured,https://i.postimg.cc/hPHLMRrc/65h.png,2022-03-14
1308,RUS,Tanks,T-90A,captured,https://i.postimg.cc/907C3bwz/3324.png,2022-03-14
1309,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/4dtYkZVp/43.png,2022-03-14
1310,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/nM8jX4k8/5422.png,2022-03-14
1311,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/VsC0bQZ3/541.png,2022-03-14
1312,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/T2DGFDC5/h65.png,2022-03-14
1313,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/3NqQz3zh/5gj.png,2022-03-14
1314,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/DZQ2qvtq/fr.png,2022-03-14
1315,RUS,Tanks,T-90A,abandoned,https://i.postimg.cc/vHYqqTjM/544.png,2022-03-14
1316,RUS,Tanks,T-90A,abandoned,https://i.postimg.cc/5txSTbY7/368.png,2022-03-14
1317,RUS,Tanks,T-90A,abandoned and later destroyed,https://i.postimg.cc/90XRZvq9/4432.png,2022-03-14
1318,RUS,Tanks,T-90A,abandoned and later destroyed,https://i.postimg.cc/PJxLN77q/3h.png,2022-03-14
1319,RUS,Tanks,Unknown tank,damaged,https://i.postimg.cc/44SFGsk4/4373.png,2022-03-14
1320,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/ZYXm1v90/d1k.png,2022-03-14
1321,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/Tw5GDxqp/ff13.png,2022-03-14
1322,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/W1SsT1yQ/468.png,2022-03-14
1323,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/FKmnM11S/43fh.png,2022-03-14
1324,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/vHgrmVJg/4g.png,2022-03-14
1325,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/mkVQqZYG/578.png,2022-03-14
1326,RUS,Tanks,Unknown tank,abandoned,https://i.postimg.cc/j23fFqPt/875.jpg,2022-03-14
1327,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/9fjZRhmN/t2.png,2022-03-14
1328,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/6pZCp3Xv/t1.png,2022-03-14
1329,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/280btFGT/d3.png,2022-03-14
1330,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/VLvLJy9B/f33.png,2022-03-14
1331,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/nhxjsB2y/f565.png,2022-03-14
1332,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/nhxjsB2y/f565.png,2022-03-14
1333,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/nhxjsB2y/f565.png,2022-03-14
1334,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/nhxjsB2y/f565.png,2022-03-14
1335,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/nhxjsB2y/f565.png,2022-03-14
1336,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/3Jr2p426/g5.png,2022-03-14
1337,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/L88FZp4R/d135.png,2022-03-14
1338,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/L88FZp4R/d135.png,2022-03-14
1339,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/L88FZp4R/d135.png,2022-03-14
1340,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/L88FZp4R/d135.png,2022-03-14
1341,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/Qdn1WwKw/fgj.png,2022-03-14
1342,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/hhF2509S/270.png,2022-03-14
1343,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/hhF2509S/270.png,2022-03-14
1344,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/XNRTR2Dw/ff23.jpg,2022-03-14
1345,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/fTY6Dx61/ff24.jpg,2022-03-14
1346,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/nrZLNHw2/ca1.png,2022-03-14
1347,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/qR73wNL8/31d.png,2022-03-14
1348,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/nL9rTN9h/r134.png,2022-03-14
1349,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/3Rpyrz3c/r133.png,2022-03-14
1350,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/2y3ZvYBj/447.png,2022-03-14
1351,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/R0hzn11B/542p.png,2022-03-14
1352,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/k5dJtVjX/4f28.png,2022-03-14
1353,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/k5dJtVjX/4f28.png,2022-03-14
1354,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/VN6JN05r/ff7.png,2022-03-14
1355,UKR,Tanks,T-64BV,captured,https://i.postimg.cc/G2TXN9cy/5g2.png,2022-03-14
1356,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/mgntjg7P/763.png,2022-03-14
1357,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/59wN4Ybq/689.png,2022-03-14
1358,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/fWBW5NVQ/558.png,2022-03-14
1359,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/442p3Kn8/443.png,2022-03-14
1360,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/gjqt7JQh/445.png,2022-03-14
1361,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/qB9sVyfT/223.png,2022-03-14
1362,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/jSkfDQJC/765.png,2022-03-14
1363,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/jSkfDQJC/765.png,2022-03-14
1364,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/C1XTdKjW/n8.png,2022-03-14
1365,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/44zyTqfZ/o9.png,2022-03-14
1366,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/zfdggTnG/17.png,2022-03-14
1367,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/rFvVhTXT/l9.png,2022-03-14
1368,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/7YhDhNRQ/f566.jpg,2022-03-14
1369,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/C5t2zbZW/f5666.jpg,2022-03-14
1370,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/Vs7vQZSZ/316.png,2022-03-14
1371,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/8zC4rW64/321.png,2022-03-14
1372,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/LXjZKyB3/gy6.png,2022-03-14
1373,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/GpXfM7DH/12.png,2022-03-14
1374,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/zfsFJ69L/4318.png,2022-03-14
1375,UKR,Tanks,T-64BV,destroyed,https://i.postimg.cc/MpP3ydft/35.png,2022-03-14
1376,UKR,Tanks,T-64BV,damaged and abandoned,https://i.postimg.cc/CLn96SZZ/f7.png,2022-03-14
1377,UKR,Tanks,T-64BV,abandoned,https://i.postimg.cc/rFzZ43Zg/578.png,2022-03-14
1378,UKR,Tanks,T-64BV,abandoned,https://i.postimg.cc/vBTn2B8C/467.png,2022-03-14
1379,UKR,Tanks,T-64BV,abandoned,https://i.postimg.cc/vBTn2B8C/467.png,2022-03-14
1380,UKR,Tanks,T-64BV,abandoned,https://i.postimg.cc/8Pf8WQWH/557l.png,2022-03-14
1381,UKR,Tanks,T-64BV,abandoned,https://i.postimg.cc/8Pf8WQWH/557l.png,2022-03-14
1382,UKR,Tanks,T-64BV,abandoned,https://i.postimg.cc/fTV39LBr/5570.png,2022-03-14
1383,UKR,Tanks,T-64BV,abandoned,https://i.postimg.cc/qBsnPDXc/5548.png,2022-03-14
1384,UKR,Tanks,T-64BV,abandoned,https://i.postimg.cc/k5m1QQ2y/dd3.png,2022-03-14
1385,UKR,Tanks,T-64BV,damaged and captured,https://i.postimg.cc/6QWhgDnj/j8.png,2022-03-14
1386,UKR,Tanks,T-72AV,destroyed,https://i.postimg.cc/GhcK4SxB/4370.png,2022-03-14
1387,UKR,Tanks,T-72AV,destroyed,https://i.postimg.cc/05VtgVcv/437.png,2022-03-14
1388,UKR,Tanks,T-80BV,captured,https://i.postimg.cc/4NkSDvHN/f21.png,2022-03-14
1389,UKR,Tanks,T-80BV,abandoned,https://i.postimg.cc/MHW2qp47/d39.png,2022-03-14
1390,UKR,Tanks,T-80BV,damaged and captured,https://i.postimg.cc/0jXKJsjL/f58.png,2022-03-14
1391,UKR,Armoured Fighting Vehicles,BMP-1Khs,destroyed,https://i.postimg.cc/VLdFx7YY/b7.png,2022-03-14
1392,UKR,Armoured Fighting Vehicles,BRM-1K,captured,https://i.postimg.cc/ZnMyg04W/6669.jpg ,2022-03-14
1393,UKR,Armoured Fighting Vehicles,BRM-1K,captured,https://i.postimg.cc/0Q71gWbb/652.png,2022-03-14
1394,UKR,Armoured Fighting Vehicles,BRM-1K,damaged and captured,https://i.postimg.cc/tC4jmbcK/446.png,2022-03-14
1395,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/wjZZCBgG/Screenshot-8367.png,2022-03-14
1396,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/SxJH19F9/Screenshot-8366.png,2022-03-14
1397,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/1RvcMjbR/3hl.png,2022-03-14
1398,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/MKcHscPj/g544.png,2022-03-14
1399,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/XvMt3H7S/4gj.png,2022-03-14
1400,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/x8NZ9VzQ/bl.png,2022-03-14
1401,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/x8NZ9VzQ/bl.png,2022-03-14
1402,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/x8NZ9VzQ/bl.png,2022-03-14
1403,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/x8NZ9VzQ/bl.png,2022-03-14
1404,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/x8NZ9VzQ/bl.png,2022-03-14
1405,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/vBJzLg4R/bl.png,2022-03-14
1406,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/Y0pYBKNR/325.png,2022-03-14
1407,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/ry5PsgNL/d13.png,2022-03-14
1408,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/ry5PsgNL/d13.png,2022-03-14
1409,UKR,Armoured Fighting Vehicles,BRDM-2,captured,https://i.postimg.cc/gkZczL3J/f2hp.png,2022-03-14
1410,UKR,Armoured Fighting Vehicles,BRDM-2,destroyed,https://i.postimg.cc/R0PRks7V/n5.png,2022-03-14
1411,UKR,Armoured Fighting Vehicles,BRDM-2,destroyed,https://i.postimg.cc/Ghhp2XG1/n6.png,2022-03-14
1412,UKR,Armoured Fighting Vehicles,BRDM-2,destroyed,https://i.postimg.cc/gk37TCky/57h.png,2022-03-14
1413,UKR,Armoured Fighting Vehicles,BRDM-2,destroyed,https://i.postimg.cc/zB37hLrN/s3.png,2022-03-14
1414,UKR,Armoured Fighting Vehicles,BRDM-2,abandoned,https://i.postimg.cc/TYfDBCPr/577.png,2022-03-14
1415,UKR,Armoured Fighting Vehicles,BRDM-2,abandoned,https://i.postimg.cc/zGQd8V3S/4437.png,2022-03-14
1416,UKR,Armoured Fighting Vehicles,BRDM-2,abandoned,https://i.postimg.cc/KYF1K5KZ/5547.png,2022-03-14
1417,UKR,Armoured Fighting Vehicles,BRDM-2,abandoned,https://i.postimg.cc/x1Pz37Vk/5577.png,2022-03-14
1418,UKR,Armoured Fighting Vehicles,BRDM-2,abandoned,https://i.postimg.cc/x1q26JWK/443o.png,2022-03-14
1419,UKR,Armoured Fighting Vehicles,BRDM-2,abandoned,https://i.postimg.cc/7Pg0LbtM/553.png,2022-03-14
1420,UKR,Armoured Fighting Vehicles,BRDM-2,abandoned,https://i.postimg.cc/DZ1JmY6y/4436.png,2022-03-14
1421,UKR,Armoured Fighting Vehicles,BRDM-2,abandoned,https://i.postimg.cc/cLp0yYYV/795.png,2022-03-14
1422,UKR,Armoured Fighting Vehicles,9P148 Konkurs ATGM carrier,captured,https://i.postimg.cc/7PV70ZVz/4366.png,2022-03-14
1423,UKR,Armoured Fighting Vehicles,9P148 Konkurs ATGM carrier,destroyed,https://i.postimg.cc/8cpL1BtZ/k2.png,2022-03-14
1424,UKR,Armoured Fighting Vehicles,9P148 Konkurs ATGM carrier,destroyed,https://i.postimg.cc/JncbVdcy/k1.png,2022-03-14
1425,UKR,Armoured Fighting Vehicles,MT-LB,captured,https://i.postimg.cc/fTkR5p00/12.png,2022-03-14
1426,UKR,Armoured Fighting Vehicles,MT-LB,destroyed,https://i.postimg.cc/ry4rL6Zz/4fs.png,2022-03-14
1427,UKR,Armoured Fighting Vehicles,MT-LB,destroyed,https://i.postimg.cc/15LSXyBT/5488.png,2022-03-14
1428,UKR,Armoured Fighting Vehicles,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png ,2022-03-14
1429,UKR,Armoured Fighting Vehicles,MT-LB with ZU-23 AA gun,captured,https://i.postimg.cc/kMw23yTN/37h.png ,2022-03-14
1430,UKR,Armoured Fighting Vehicles,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png ,2022-03-14
1431,UKR,Armoured Fighting Vehicles,MT-LBu,captured,https://i.postimg.cc/qqpf540b/a1.png ,2022-03-14
1432,UKR,Armoured Fighting Vehicles,MT-LBu,damaged and abandoned,https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png,2022-03-14
1433,UKR,Armoured Fighting Vehicles,BSEM-4K,destroyed,https://i.postimg.cc/5yjhTNPP/Screenshot-8306.png,2022-03-14
1434,UKR,Armoured Fighting Vehicles,BREM-1 ARV,captured,https://i.postimg.cc/Prww0Ysy/133.png,2022-03-14
1435,UKR,Armoured Fighting Vehicles,Vepr MRAP,captured,https://i.postimg.cc/0j3NhvTH/32dj.png,2022-03-14
1436,UKR,Armoured Fighting Vehicles,1V18 'Klyon-1' artillery command and forward observer vehicle,captured,https://i.postimg.cc/15Tv1zdz/c24.png,2022-03-14
1437,UKR,Armoured Fighting Vehicles,SNAR-10 battlefield surveillance radar,captured,https://i.postimg.cc/c4DVgZbq/224.png,2022-03-14
1438,UKR,Armoured Fighting Vehicles,Unknown AFV,destroyed,https://i.postimg.cc/SNyxgzqX/3280.png,2022-03-14
1439,UKR,Infantry Fighting Vehicles,BMP-1(P),captured,https://i.postimg.cc/d1x3ZrSF/b88.png,2022-03-14
1440,UKR,Infantry Fighting Vehicles,BMP-1(P),captured,https://i.postimg.cc/jqNSKcG6/332.png,2022-03-14
1441,UKR,Infantry Fighting Vehicles,BMP-1(P),destroyed,https://i.postimg.cc/TwZXLdT1/d67.png,2022-03-14
1442,UKR,Infantry Fighting Vehicles,BMP-1(P),destroyed,https://i.postimg.cc/V6Xg1gbX/886.png,2022-03-14
1443,UKR,Infantry Fighting Vehicles,BMP-1(P),destroyed,https://i.postimg.cc/W4X6yy25/443689.png,2022-03-14
1444,UKR,Infantry Fighting Vehicles,BMP-1(P),destroyed,https://i.postimg.cc/hG2MhLNM/s2.png,2022-03-14
1445,UKR,Infantry Fighting Vehicles,BMP-1(P),destroyed,https://i.postimg.cc/1zYt1hn6/r5.png,2022-03-14
1446,UKR,Infantry Fighting Vehicles,BMP-1(P),damaged and abandoned,https://i.postimg.cc/vmNpXbHQ/gg2.png,2022-03-14
1447,UKR,Infantry Fighting Vehicles,BMP-1(P),abandoned,https://i.postimg.cc/nzYYjDN8/Screenshot-8035.png,2022-03-14
1448,UKR,Infantry Fighting Vehicles,BMP-1(P),abandoned,https://i.postimg.cc/8cZRwV1t/Screenshot-8037.png,2022-03-14
1449,UKR,Infantry Fighting Vehicles,BMP-1(P),abandoned,https://i.postimg.cc/vTY7Wmd4/Screenshot-8038.png,2022-03-14
1450,UKR,Infantry Fighting Vehicles,BMP-1(P),abandoned,https://i.postimg.cc/TYfDBCPr/577.png,2022-03-14
1451,UKR,Infantry Fighting Vehicles,BMP-1 BM,destroyed,https://i.postimg.cc/gJRCW4yY/4133.png,2022-03-14
1452,UKR,Infantry Fighting Vehicles,BMP-2,captured,https://i.postimg.cc/rpTdbQ9m/29.png,2022-03-14
1453,UKR,Infantry Fighting Vehicles,BMP-2,destroyed,https://i.postimg.cc/LssXW6X2/r4.png,2022-03-14
1454,UKR,Infantry Fighting Vehicles,BMP-2,abandoned,https://i.postimg.cc/xT3v6qKT/4470.png ,2022-03-14
1455,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/tCP3NpHR/c1.png,2022-03-14
1456,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/htB9C6SL/c2.png,2022-03-14
1457,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/wBxnxNsW/5g.png,2022-03-14
1458,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/hvD5vnK7/c2.png,2022-03-14
1459,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/QCfnWzMY/c3.png,2022-03-14
1460,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/Nf0nwQN3/c4.png,2022-03-14
1461,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/tCmMq8wY/c5.png,2022-03-14
1462,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/XJv4gt66/Screenshot-8643.png,2022-03-14
1463,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/DzFNDmJb/j1.png,2022-03-14
1464,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/8zL3tL5S/j2.png,2022-03-14
1465,UKR,Infantry Fighting Vehicles,BTR-4,destroyed,https://i.postimg.cc/W42RL0Ld/5554.png,2022-03-14
1466,UKR,Infantry Fighting Vehicles,BTR-4,destroyed,https://i.postimg.cc/bYFbd2PW/6658.png,2022-03-14
1467,UKR,Infantry Fighting Vehicles,BTR-4,destroyed,https://i.postimg.cc/LXydxZVY/Screenshot-8305.png,2022-03-14
1468,UKR,Infantry Fighting Vehicles,BTR-4,destroyed,https://i.postimg.cc/7brvpRmG/665333.png,2022-03-14
1469,UKR,Infantry Fighting Vehicles,BTR-4,destroyed,https://i.postimg.cc/W4swJQ4m/ds6.png,2022-03-14
1470,UKR,Infantry Fighting Vehicles,BTR-4,destroyed,https://i.postimg.cc/g07BBKGD/Screenshot-9036.png,2022-03-14
1471,UKR,Infantry Fighting Vehicles,BTR-4,destroyed,https://i.postimg.cc/tTgqR3M8/468p.png,2022-03-14
1472,UKR,Infantry Fighting Vehicles,BTR-4,abandoned,https://i.postimg.cc/mkdGX6cb/447.png,2022-03-14
1473,UKR,Infantry Fighting Vehicles,BTR-4,abandoned,https://i.postimg.cc/xd84RZV8/Screenshot-9035.png,2022-03-14
1474,UKR,Infantry Fighting Vehicles,BTR-3,captured,https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png ,2022-03-14
1475,UKR,Infantry Fighting Vehicles,BTR-3,captured,https://i.postimg.cc/m2kRmDDP/g789.png,2022-03-14
1476,UKR,Infantry Fighting Vehicles,BTR-3,captured,https://i.postimg.cc/m2kRmDDP/g789.png,2022-03-14
1477,UKR,Infantry Fighting Vehicles,BTR-3,captured,https://i.postimg.cc/m2kRmDDP/g789.png,2022-03-14
1478,UKR,Infantry Fighting Vehicles,BTR-3,destroyed,https://i.postimg.cc/Cx33pLj5/4482.png,2022-03-14
1479,UKR,Armoured Personnel Carriers,BTR-60,captured,https://i.postimg.cc/wv5Mw3LL/Screenshot-8388.png,2022-03-14
1480,UKR,Armoured Personnel Carriers,BTR-60,captured,https://i.postimg.cc/brZyFMTj/f4d.png,2022-03-14
1481,UKR,Armoured Personnel Carriers,BTR-60,captured,https://i.postimg.cc/mgns2vNk/a1.png,2022-03-14
1482,UKR,Armoured Personnel Carriers,BTR-60,captured,https://i.postimg.cc/X7fQsQrh/4438.png,2022-03-14
1483,UKR,Armoured Personnel Carriers,BTR-70,captured,https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png,2022-03-14
1484,UKR,Armoured Personnel Carriers,BTR-70,captured,https://i.postimg.cc/hvpjqwCG/Screenshot-8389.png,2022-03-14
1485,UKR,Armoured Personnel Carriers,BTR-70,captured,https://i.postimg.cc/TYrB0g16/435.png,2022-03-14
1486,UKR,Armoured Personnel Carriers,BTR-70,captured,https://i.postimg.cc/QC4rShLH/ca2.png,2022-03-14
1487,UKR,Armoured Personnel Carriers,BTR-70,abandoned,https://i.postimg.cc/RCWcTD3F/579.png,2022-03-14
1488,UKR,Armoured Personnel Carriers,BTR-80,captured,https://i.postimg.cc/k4Pf76VB/v1.png,2022-03-14
1489,UKR,Armoured Personnel Carriers,BTR-80,captured,https://i.postimg.cc/NM8bFsTb/v2.png,2022-03-14
1490,UKR,Armoured Personnel Carriers,BTR-80,captured,https://i.postimg.cc/m2wPCdGj/f5.png,2022-03-14
1491,UKR,Armoured Personnel Carriers,BTR-80,captured,https://i.postimg.cc/vmfmGWrJ/f433.png,2022-03-14
1492,UKR,Armoured Personnel Carriers,BTR-80,captured,https://i.postimg.cc/vmfmGWrJ/f433.png,2022-03-14
1493,UKR,Armoured Personnel Carriers,BTR-80,destroyed,https://i.postimg.cc/Sj0VZnW6/446i.png,2022-03-14
1494,UKR,Armoured Personnel Carriers,BTR-80,destroyed,https://i.postimg.cc/1X15nzYz/670.png,2022-03-14
1495,UKR,Armoured Personnel Carriers,BTR-80,destroyed,https://i.postimg.cc/vBMkTPJC/j8.jpg,2022-03-14
1496,UKR,Armoured Personnel Carriers,BTR-80,destroyed,https://i.postimg.cc/W4LLXRmS/424.png,2022-03-14
1497,UKR,Armoured Personnel Carriers,AT105A 'Saxon',captured,https://i.postimg.cc/Y98MS8hs/344.png,2022-03-14
1498,UKR,Armoured Personnel Carriers,Unknown BTR,abandoned,https://i.postimg.cc/524HCBT8/b1.png,2022-03-14
1499,UKR,Infantry Mobility Vehicles,HMMWV,destroyed,https://i.postimg.cc/bY3x4Pp9/4478.png,2022-03-14
1500,UKR,Infantry Mobility Vehicles,Novator,damaged,https://i.postimg.cc/MKMkcgwH/776.png,2022-03-14
1501,UKR,Infantry Mobility Vehicles,Novator,captured,https://i.postimg.cc/9XsNHnMW/ad4.png,2022-03-14
1502,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/rmJCSVgp/g1.png,2022-03-14
1503,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/MpqsfLzt/66590.png,2022-03-14
1504,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/442p3Kn8/443.png,2022-03-14
1505,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/wj9GFM8d/66579.png,2022-03-14
1506,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/c4jKpNP5/7u.png,2022-03-14
1507,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/VvgqDJDh/7644.png,2022-03-14
1508,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/1tG278jF/130.png,2022-03-14
1509,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/28s1cv5k/f244.png,2022-03-14
1510,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/28s1cv5k/f244.png,2022-03-14
1511,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/28s1cv5k/f244.png,2022-03-14
1512,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/zGf1Wqkg/4312.png,2022-03-14
1513,UKR,Infantry Mobility Vehicles,Varta,captured,https://i.postimg.cc/ZnVDfxsb/438.png,2022-03-14
1514,UKR,Infantry Mobility Vehicles,Varta,destroyed,https://i.postimg.cc/brz8CXX7/4319.png,2022-03-14
1515,UKR,Infantry Mobility Vehicles,Kozak-2,captured,https://i.postimg.cc/kMcBVF09/f4.png,2022-03-14
1516,UKR,Infantry Mobility Vehicles,Kozak-2,captured,https://i.postimg.cc/SK6qfZwB/42g.png,2022-03-14
1517,UKR,Infantry Mobility Vehicles,Kozak-2,destroyed,https://i.postimg.cc/L6pqJk7y/58.png,2022-03-14
1518,UKR,Infantry Mobility Vehicles,Kozak-2,abandoned,https://postimg.cc/JD2WNfPx,2022-03-14
1519,UKR,Infantry Mobility Vehicles,Kozak-2,damaged and captured,https://i.postimg.cc/1XzJ7nhW/d2g.png,2022-03-14
